rank,date,ticker,company_name,theme,alpha_score,confidence_score,decision_zone,suggested_action,residual_alpha_score,revenue_confirmation_score,sector_relative_score,institutional_flow_score,narrative_score,capex_context_score,risk_penalty,risk_severity,main_positive_drivers,main_negative_drivers,risk_flags,data_quality,notes,rebalance_date,fwd_return_1m
17,2025-12-31,6282.TW,康舒 ACBEL Polytech,power_grid_energy,-0.706,3.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.464,0.149,0.0,-0.393,0.0,0.0,0.927,0,residual alpha +0.46; revenue accel +0.15,,,2.5,,2025-12-31,0.17730496773694937
18,2025-12-31,3491.TWO,昇達科 Microelectronics Technology,leo_satellite,-0.711,3.5,Avoid,Skip — negative residual alpha. Wait for setup change.,1.485,0.833,0.0,0.142,0.0,0.0,3.171,8,residual alpha +1.48; revenue accel +0.83,valuation penalty -0.15,overbought(high); valuation_extreme(high); valuation_extreme(medium),2.5,,2025-12-31,0.6126656848306333
19,2025-12-31,6213.TW,聯茂 ITEQ,pcb_substrate,-0.762,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.556,-0.12,-0.0,0.112,0.0,0.0,0.198,0,,,,2.5,,2025-12-31,-0.06167400881057272
20,2025-12-31,3583.TW,辛耘 Sun Tech,semi_equipment,-0.902,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.098,-0.802,0.0,0.069,0.0,0.0,0.071,0,1 positive headlines / 30d; tags: n2_a16;twonm;advanced_packaging; multi-source (31 domains); CAPEX context +0.50,,,2.5,,2025-12-31,-0.020958083832335328
21,2025-12-31,3587.TW,閎康 Materials Analysis Technology,inspection,-0.907,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.871,0.044,-0.0,0.087,0.0,0.0,0.166,0,1 positive headlines / 30d; tags: n2_a16;twonm;japan_fab; multi-source (27 domains); CAPEX context +0.50; revenue accel +0.04,,,2.5,,2025-12-31,0.08894878706199472
22,2025-12-31,6285.TW,啟碁 Wistron NeWeb,leo_satellite,-0.907,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.319,0.366,-0.0,-0.17,0.0,0.0,0.785,0,revenue accel +0.37,,,2.5,,2025-12-31,0.8686868686868687
23,2025-12-31,5347.TWO,世界先進 Vanguard,indirect,-0.947,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.437,-0.135,0.0,0.016,0.0,0.0,0.39,0,tags: memory;n2_a16;twonm,,,2.5,,2025-12-31,0.5580890594729124
24,2025-12-31,2492.TW,華新科 Walsin Technology,passive_components,-1.136,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.284,-0.317,0.0,-0.059,0.0,0.0,0.475,0,,,,2.5,,2025-12-31,0.16666666666666674
25,2025-12-31,2313.TW,華通 Compeq Manufacturing,pcb_substrate,-1.173,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.014,-0.009,-0.0,-0.605,0.0,0.0,0.545,0,,,,2.5,,2025-12-31,0.815252446507577
26,2025-12-31,2368.TW,金像電 Gold Circuit Electronics,pcb_substrate,-1.187,3.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.345,0.823,0.0,0.088,0.0,0.0,2.443,7,residual alpha +0.35; revenue accel +0.82,valuation penalty -0.07,overbought(high); valuation_extreme(medium); valuation_extreme(medium),2.5,,2025-12-31,0.020378457059679667
27,2025-12-31,2351.TW,順德 SDI,gases_chemicals,-1.191,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.495,-0.07,-0.0,0.03,0.0,0.0,0.657,2,,valuation penalty -0.01,valuation_extreme(medium),2.5,,2025-12-31,0.14432995873539634
28,2025-12-31,2436.TW,偉詮電 Weltrend,semi_equipment,-1.23,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.573,-0.447,-0.0,0.004,0.0,0.0,0.215,0,1 positive headlines / 30d; tags: n2_a16;twonm;advanced_packaging; multi-source (31 domains); CAPEX context +0.50,,,2.5,,2025-12-31,0.09548791377455523
29,2025-12-31,1513.TW,中興電 Chung-Hsin Electric,power_grid_energy,-1.286,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.322,-0.672,-0.0,0.102,0.0,0.0,0.393,0,,,,2.5,,2025-12-31,0.1270903010033444
30,2025-12-31,6274.TWO,台燿 Taiwan Union Tech,pcb_substrate,-1.574,3.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.585,0.123,0.0,0.193,0.0,0.0,2.475,7,residual alpha +0.58; revenue accel +0.12,valuation penalty -0.07,overbought(high); valuation_extreme(medium); valuation_extreme(medium),2.5,,2025-12-31,0.018218632557657655
31,2025-12-31,3037.TW,欣興 Unimicron,pcb_substrate,-1.619,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.231,-0.518,0.0,1.0,0.0,0.0,2.331,6,residual alpha +0.23,valuation penalty -0.11,overbought(high); valuation_extreme(high),2.5,,2025-12-31,0.7204545454545455
32,2025-12-31,6271.TW,同欣電 Tong Hsing,inspection,-1.763,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.086,-0.033,0.0,-0.006,0.0,0.0,1.639,3,1 positive headlines / 30d; tags: n2_a16;twonm;japan_fab; multi-source (27 domains); CAPEX context +0.50,,price_up_revenue_down(high),2.5,,2025-12-31,0.05243445692883886
33,2025-12-31,2357.TW,華碩 ASUS,ai_server_assembly,-1.905,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.633,-0.161,-0.0,-0.26,0.0,0.0,0.851,0,,,,2.5,,2025-12-31,-0.0948905109489051
34,2025-12-31,2308.TW,台達電 Delta Electronics,power_grid_energy,-1.921,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.568,0.643,-0.0,-0.311,0.0,0.0,1.686,4,revenue accel +0.64,valuation penalty -0.10,valuation_extreme(medium); valuation_extreme(medium),2.5,,2025-12-31,0.2668743509865006
35,2025-12-31,6488.TWO,環球晶 GlobalWafers,gases_chemicals,-1.965,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.662,-0.287,0.0,-0.004,0.0,0.0,1.012,3,,,revenue_not_confirmed(high),2.5,,2025-12-31,0.22413793103448265
36,2025-12-31,5536.TW,聖暉 Acter Group,facility_cleanroom,-2.115,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.539,-0.956,-0.0,0.053,0.0,0.0,0.673,2,1 positive headlines / 30d; tags: n2_a16;twonm;japan_fab; multi-source (47 domains); CAPEX context +0.50,valuation penalty -0.01,valuation_extreme(medium),2.5,,2025-12-31,-0.18778562378854435
37,2025-12-31,3189.TW,景碩 Kinsus,pcb_substrate,-2.12,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.088,-0.037,0.0,0.196,0.0,0.0,2.192,6,,valuation penalty -0.08,overbought(high); valuation_extreme(high),2.5,,2025-12-31,0.5849056603773586
38,2025-12-31,8046.TW,南電 Nan Ya PCB,pcb_substrate,-2.285,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.893,0.218,-0.0,-0.167,0.0,0.0,1.443,3,revenue accel +0.22,valuation penalty -0.11,valuation_extreme(high),2.5,,2025-12-31,0.6120331950207469
39,2025-12-31,1519.TW,華城 Hua Eng Wire,power_grid_energy,-2.323,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.092,-0.595,0.0,0.016,0.0,0.0,1.837,4,residual alpha +0.09,valuation penalty -0.13,valuation_extreme(medium); valuation_extreme(medium),2.5,,2025-12-31,0.26797385620915026
40,2025-12-31,6669.TW,緯穎 Wiwynn,ai_server_assembly,-2.439,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.412,-0.558,0.0,0.027,0.0,0.0,1.496,4,,,high_beta_market(medium); valuation_extreme(medium),2.5,,2025-12-31,-0.2028985507246377
41,2025-12-31,8358.TW,金居 Co-Tech Development,pcb_substrate,-2.617,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.04,0.285,0.0,0.263,0.0,0.0,2.125,5,revenue accel +0.28,valuation penalty -0.13,valuation_extreme(high); valuation_extreme(medium),2.5,,2025-12-31,-0.054151624548736454
42,2025-12-31,1504.TW,東元 TECO,power_grid_energy,-2.618,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.022,0.086,-0.0,-0.715,0.0,0.0,0.968,3,revenue accel +0.09,,excessive_drawdown(high),2.5,,2025-12-31,-0.026190439860026005
43,2025-12-31,3231.TW,緯創 Wistron,ai_server_assembly,-2.646,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.569,-1.687,0.0,0.046,0.0,0.0,0.436,0,,,,2.5,,2025-12-31,-0.13289036544850497
44,2025-12-31,2383.TW,台光電 Elite Material,pcb_substrate,-2.677,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.863,-0.337,0.0,0.097,0.0,0.0,1.573,4,,valuation penalty -0.07,valuation_extreme(medium); valuation_extreme(medium),2.5,,2025-12-31,0.0607902735562309
45,2025-12-31,2356.TW,英業達 Inventec,ai_server_assembly,-2.988,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.597,-0.531,-0.0,-0.306,0.0,0.0,1.554,3,,,revenue_not_confirmed(high),2.5,,2025-12-31,0.04895101164167315
46,2025-12-31,2376.TW,技嘉 GIGABYTE,ai_server_assembly,-3.02,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.146,-2.011,0.0,-0.245,0.0,0.0,0.618,0,,,,2.5,,2025-12-31,-0.06613226452905807
47,2025-12-31,3413.TW,京鼎 KE Holdings,semi_equipment,-3.033,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.644,-0.631,-0.0,-0.064,0.0,0.0,1.694,3,1 positive headlines / 30d; tags: n2_a16;twonm;advanced_packaging; multi-source (31 domains); CAPEX context +0.50,,excessive_drawdown(high),2.5,,2025-12-31,0.023423423423423406
48,2025-12-31,4977.TW,眾達-KY Applied Optoelectronics,optical_communication,-3.078,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.512,-1.504,-0.0,0.056,0.0,0.0,1.118,3,,,revenue_not_confirmed(high),2.5,,2025-12-31,-0.0880281690140845
49,2025-12-31,3363.TWO,上詮 LuxNet,optical_communication,-3.107,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.478,-0.332,0.0,0.132,0.0,0.0,2.428,5,,valuation penalty -0.19,valuation_extreme(high); valuation_extreme(medium),2.5,,2025-12-31,-0.08961748633879785
50,2025-12-31,8996.TW,高力 KAORI,thermal,-3.134,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.329,0.289,0.0,0.029,0.0,0.0,3.122,8,revenue accel +0.29,valuation penalty -0.14,overbought(high); valuation_extreme(high); valuation_extreme(medium),2.5,,2025-12-31,0.2879310178825716
51,2025-12-31,3131.TWO,弘塑 Grand Process Technology,semi_equipment,-3.137,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.571,-1.067,0.0,0.053,0.0,0.0,1.552,4,1 positive headlines / 30d; tags: n2_a16;twonm;advanced_packaging; multi-source (31 domains); CAPEX context +0.50,valuation penalty -0.07,valuation_extreme(medium); valuation_extreme(medium),2.5,,2025-12-31,0.07051282051282048
52,2025-12-31,6187.TWO,萬潤 Wan Run,semi_equipment,-3.327,3.0,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.863,-1.488,-0.0,0.098,0.0,0.0,1.075,3,1 positive headlines / 30d; tags: n2_a16;twonm;advanced_packaging; multi-source (31 domains); CAPEX context +0.50,,revenue_not_confirmed(high),2.5,,2025-12-31,0.04395604395604402
53,2025-12-31,6442.TW,光聖 Luxnet Corp,optical_communication,-3.416,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.021,-0.331,-0.0,0.048,0.0,0.0,3.113,8,,valuation penalty -0.14,overbought(high); valuation_extreme(high); valuation_extreme(medium),2.5,,2025-12-31,0.3125
54,2025-12-31,2382.TW,廣達 Quanta,ai_server_assembly,-3.445,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.555,-1.434,-0.0,-0.995,0.0,0.0,0.46,0,,,,2.5,,2025-12-31,0.02941176470588225
55,2025-12-31,4979.TWO,華星光通 PCL Tech,optical_communication,-3.645,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.959,-1.171,0.0,0.477,0.0,0.0,3.91,11,residual alpha +0.96,valuation penalty -0.12,overbought(high); price_up_revenue_down(high); valuation_extreme(high); valuation_extreme(medium),2.5,,2025-12-31,-0.029185867895545337
56,2025-12-31,3653.TW,健策 KEDGE,thermal,-3.782,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.12,-0.451,-0.0,0.036,0.0,0.0,2.246,5,,valuation penalty -0.15,valuation_extreme(high); valuation_extreme(medium),2.5,,2025-12-31,0.03460837887067392
57,2025-12-31,2377.TW,微星 MSI,ai_server_assembly,-4.008,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.767,-1.042,-0.0,-0.566,0.0,0.0,1.633,3,,,excessive_drawdown(high),2.5,,2025-12-31,-0.06139439770613242
58,2025-12-31,3081.TWO,聯亞 LandMark Optoelectronics,optical_communication,-4.494,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.877,-1.452,-0.0,0.172,0.0,0.0,2.337,5,,valuation penalty -0.17,valuation_extreme(high); valuation_extreme(medium),2.5,,2025-12-31,0.6313213703099512
59,2025-12-31,3450.TWO,聯鈞 Browave,optical_communication,-4.786,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.3,-0.975,-0.0,0.007,0.0,0.0,2.519,7,,valuation penalty -0.08,revenue_not_confirmed(high); valuation_extreme(medium); valuation_extreme(medium),2.5,,2025-12-31,-0.06666666666666665
1,2026-01-30,2408.TW,南亞科 Nanya Tech,memory_hbm,3.889,3.5,Strong Candidate,Research priority — confirm fundamentals + position sizing.,1.898,3.375,0.0,0.085,0.0,0.0,1.469,3,residual alpha +1.90; revenue accel +3.37,,overbought(high),2.5,,2026-01-30,-0.1255742725880551
2,2026-01-30,3491.TWO,昇達科 Microelectronics Technology,leo_satellite,1.855,3.5,Neutral,No urgency.,3.773,1.271,-0.0,-0.003,0.0,0.0,3.185,8,residual alpha +3.77; revenue accel +1.27,valuation penalty -0.16,overbought(high); valuation_extreme(high); valuation_extreme(medium),2.5,,2026-01-30,0.46118721461187207
3,2026-01-30,5347.TWO,世界先進 Vanguard,indirect,1.103,3.0,Neutral,No urgency.,1.696,-0.317,0.0,0.716,0.0,0.0,0.993,3,1 positive headlines / 30d; tags: memory;n2_a16;twonm; multi-source (6 domains); residual alpha +1.70,,overbought(high),2.5,,2026-01-30,-0.06968641114982577
4,2026-01-30,2451.TW,創見 Transcend,memory_hbm,0.858,3.5,Neutral,No urgency.,0.953,1.725,-0.0,-0.162,0.0,0.0,1.658,5,residual alpha +0.95; revenue accel +1.73,valuation penalty -0.03,overbought(high); valuation_extreme(medium),2.5,,2026-01-30,-0.2120075046904315
5,2026-01-30,4967.TW,十銓 Team Group,memory_hbm,0.805,3.5,Neutral,No urgency.,0.547,2.498,-0.0,0.007,0.0,0.0,2.247,6,residual alpha +0.55; revenue accel +2.50,valuation penalty -0.09,overbought(high); valuation_extreme(high),2.5,,2026-01-30,-0.19009900990099005
6,2026-01-30,6139.TW,亞翔工程 Acter,facility_cleanroom,0.798,3.5,Neutral,No urgency.,-0.559,2.211,0.0,-0.126,0.0,0.0,0.729,2,tags: twonm;n2_a16;overseas_fab; multi-source (70 domains); CAPEX context +0.50; revenue accel +2.21,,valuation_extreme(medium),2.5,,2026-01-30,0.017391304347825987
7,2026-01-30,3680.TW,家登 Gudeng Precision,semi_equipment,0.533,3.5,Neutral,No urgency.,-0.114,1.376,0.0,0.089,0.0,0.0,0.818,2,tags: twonm;n2_a16;advanced_packaging; multi-source (56 domains); CAPEX context +0.50; revenue accel +1.38,valuation penalty -0.04,valuation_extreme(medium),2.5,,2026-01-30,0.05714285714285716
8,2026-01-30,2327.TW,國巨 Yageo,passive_components,0.165,2.5,Neutral,No urgency.,-0.344,-0.103,0.0,0.888,0.0,0.0,0.277,0,,,,2.5,,2026-01-30,0.07387387387387379
9,2026-01-30,6282.TW,康舒 ACBEL Polytech,power_grid_energy,0.004,3.5,Neutral,No urgency.,0.003,0.167,-0.0,0.748,0.0,0.0,0.913,0,residual alpha +0.00; revenue accel +0.17,,,2.5,,2026-01-30,0.04417672282416896
